ω/ωB    	 Atilde	  	 d(Atilde)
0.330579	 0.1369890	 0.0323910
0.550964	 0.1540420	 0.0409201
0.771350	 0.1883990	 0.0308588
0.936639	 0.2311630	 0.0398353
1.157020	 0.3027910	 0.0333669
1.267220	 0.2753940	 0.0355420
1.377410	 0.2546430	 0.0255292
1.487600	 0.1938020	 0.0319555
1.652890	 0.1187690	 0.0332464
0.165289	 0.0965437	 0.0431232
1.818180	 0.0719803	 0.0249417
